<Ticker>,<DTYYYYMMDD>,<OpenFixed>,<HighFixed>,<LowFixed>,<CloseFixed>,<Volume>
^VN30,20200818,791.5400,792.0300,785.0600,786.9500,58557540
^VN30,20200819,787.6600,791.6500,786.2400,789.4100,59855720
^VN30,20200820,789.1700,793.2300,783.5700,786.1100,94719040
^VN30,20200821,787.8500,794.8300,787.7400,793.6000,83707518
^VN30,20200824,799.6900,810.0200,799.6900,809.6900,113941421
^VN30,20200825,809.6900,818.6100,809.6900,815.1800,119595110
^VN30,20200826,814.2900,816.3900,811.4900,812.3600,96814910
^VN30,20200827,811.3100,814.5500,810.8500,814.5500,77384170
^VN30,20200828,814.5500,828.8800,814.5500,821.9300,133178776
^VN30,20200831,824.2400,831.6000,820.8200,823.9300,89260791
^VN30,20200901,823.9300,832.3500,821.7400,832.0300,87082305
^VN30,20200903,832.0300,843.6400,832.0300,843.6400,135282157
^VN30,20200904,843.6400,843.6400,833.6500,840.5400,111895660
^VN30,20200907,840.7000,843.3400,824.3600,824.3600,114515010
^VN30,20200908,825.2200,829.2200,819.1400,827.5700,93343316
^VN30,20200909,823.3400,828.3700,816.7700,824.4200,92100820
^VN30,20200910,824.4200,832.3000,824.4200,825.8500,146183936
^VN30,20200911,825.8100,827.5200,822.3200,825.5600,78634600
^VN30,20200914,829.2900,832.9200,829.2900,832.2400,77163830
^VN30,20200915,832.2400,835.3700,831.2500,833.3300,109796440
^VN30,20200916,834.0700,834.5000,831.9300,834.5000,62135810
^VN30,20200917,833.9700,837.7600,829.3800,831.8400,107726810
^VN30,20200918,831.8400,841.9400,831.8400,841.2600,114635860
^VN30,20200921,845.8500,852.5200,845.8500,851.5400,127374440
^VN30,20200922,851.5400,854.5800,846.0900,852.7200,135557800
^VN30,20200923,852.8800,860.3400,852.8800,858.3000,125434157
^VN30,20200924,858.3000,858.8900,852.6200,853.2100,103831198
^VN30,20200925,853.2100,856.7900,850.1700,854.7100,125520670
^VN30,20200928,854.8400,863.4300,854.8400,863.3100,169503454
^VN30,20200929,863.5900,871.8400,856.2000,856.2000,148850199
^VN30,20200930,858.0600,859.9300,852.7200,858.5400,115005042
^VN30,20201001,863.6400,868.0500,861.6600,867.5800,117342270
^VN30,20201002,867.5800,870.2600,851.3000,861.5100,168135120
^VN30,20201005,865.5900,869.0900,864.7100,867.7000,129130841
^VN30,20201006,867.7000,872.3200,866.1700,871.3700,156219930
^VN30,20201007,870.9800,876.2200,868.3500,870.8500,165098470
^VN30,20201008,870.8500,872.9400,864.8300,869.8200,148307202
^VN30,20201009,869.8200,875.3200,868.5500,874.5300,125756012
^VN30,20201012,874.5300,882.8000,871.8300,874.9000,143885260
^VN30,20201013,875.5400,879.0900,872.6400,878.3500,118308081
^VN30,20201014,878.3500,892.1500,878.3500,892.1500,243947621
^VN30,20201015,899.8500,901.5300,894.0300,899.2000,184342727
^VN30,20201016,899.2000,906.0300,893.2900,901.5900,179181800
^VN30,20201019,901.5900,906.0700,901.2900,903.5100,160760079
^VN30,20201020,900.8100,909.4900,899.7100,909.4900,194150727
^VN30,20201021,909.4900,917.9400,905.2900,906.1000,176641410
^VN30,20201022,906.1000,918.3000,902.0100,918.3000,158587150
^VN30,20201023,921.9300,930.3000,920.9500,930.3000,205096127
^VN30,20201026,935.4400,942.5800,919.5600,919.5600,170799360
^VN30,20201027,921.5600,926.3100,914.7200,915.4600,214919458
^VN30,20201028,912.5700,915.7700,888.8800,888.8800,195798816
^VN30,20201029,881.9800,894.0600,880.0600,886.6800,154467300
^VN30,20201030,886.6800,892.5500,876.1400,892.5500,140892870
^VN30,20201102,892.9900,899.4700,889.8300,899.2700,85228840
^VN30,20201103,899.2700,904.7800,897.3000,902.1400,113806589
^VN30,20201104,905.3800,910.5900,900.9800,905.4800,125417073
^VN30,20201105,905.4800,913.0000,903.6400,903.6400,110290254
^VN30,20201106,906.7600,907.2500,899.5100,902.9100,82499910
^VN30,20201109,907.9000,917.4200,907.9000,917.4200,118222970
^VN30,20201110,925.8700,929.6600,916.5000,916.5000,145545906
^VN30,20201111,918.8400,919.8900,910.4400,916.6800,121134143
^VN30,20201112,917.9000,923.0000,916.5200,923.0000,89398908
^VN30,20201113,923.0000,931.2000,923.0000,931.2000,128680880
^VN30,20201116,931.2000,938.6500,915.4800,915.9700,176443089
^VN30,20201117,920.7400,934.6500,917.8200,934.6500,137831581
^VN30,20201118,935.6300,939.3300,931.4300,937.6700,165763450
^VN30,20201119,939.3300,944.9200,936.7100,944.9200,175515186
^VN30,20201120,945.1200,950.8900,942.6800,950.8900,133240600
^VN30,20201123,951.0400,961.3200,946.2900,960.0300,178601192
^VN30,20201124,960.9700,964.1000,948.8100,959.6100,194786360
^VN30,20201125,959.6100,963.7000,957.1400,960.6300,187819530
^VN30,20201126,960.6300,964.1600,953.8300,964.1600,181299982
^VN30,20201127,964.1600,971.1100,963.9000,971.1100,160510756
^VN30,20201130,972.9400,975.3400,965.8900,965.8900,197563674
^VN30,20201201,965.8900,976.3500,952.0100,976.3500,219363380
^VN30,20201202,976.3500,981.2700,973.5800,979.9500,210999920
^VN30,20201203,979.9500,986.2500,978.5400,985.4400,192410370
^VN30,20201204,985.4400,988.4600,983.1800,984.3400,189257728
^VN30,20201207,985.5100,992.4300,984.3000,992.0100,157135240
^VN30,20201208,993.4700,996.2200,988.9000,993.6100,161018770
^VN30,20201209,993.6100,1004.1100,993.6100,1004.0300,189972780
^VN30,20201210,1004.4800,1008.6000,994.2800,994.2800,194144694
^VN30,20201211,994.2800,1008.6500,994.2800,1008.6500,144866577
^VN30,20201214,1009.6100,1024.2800,1009.6100,1024.2800,185717164
^VN30,20201215,1024.5100,1025.1100,1009.8400,1013.0200,184732684
^VN30,20201216,1013.0200,1029.7200,1013.0200,1029.7200,186285780
^VN30,20201217,1029.7200,1029.7200,1015.8900,1016.9500,238357816
^VN30,20201218,1018.7900,1037.8700,1018.7900,1036.6500,203375310
^VN30,20201221,1039.2400,1052.5699,1039.2400,1049.7100,206679318
^VN30,20201222,1050.7100,1053.6300,1044.1000,1052.2300,211881000
^VN30,20201223,1052.2300,1058.6100,1044.1400,1045.7000,211871276
^VN30,20201224,1046.5400,1051.0400,1013.9700,1033.9500,231034929
^VN30,20201225,1033.7500,1052.1300,1026.2300,1052.1300,171970070
^VN30,20201228,1052.1300,1062.8000,1047.5000,1054.2300,209852001
^VN30,20201229,1054.2300,1062.4399,1050.0500,1058.3900,186047634
^VN30,20201230,1059.3500,1069.4700,1055.5699,1059.1600,196502292
^VN30,20201231,1059.4301,1073.6500,1059.4301,1070.7700,136030310
^VN30,20210104,1081.8600,1097.4800,1080.4100,1091.8700,233730100
^VN30,20210105,1087.5200,1106.0500,1086.0900,1104.3000,191641100
^VN30,20210106,1110.9000,1125.4100,1105.0699,1113.7200,225226500
^VN30,20210107,1114.7000,1130.5900,1114.7000,1130.5900,215401400
^VN30,20210108,1131.0000,1156.3800,1131.0000,1147.8600,220086200
^VN30,20210111,1148.0601,1165.9000,1148.0601,1163.4000,222792000
^VN30,20210112,1163.4399,1169.3101,1155.9000,1169.0300,202517400
^VN30,20210113,1172.6899,1178.3900,1161.9100,1164.5699,187356100
^VN30,20210114,1167.0699,1169.8600,1156.5800,1168.9900,229616000
^VN30,20210115,1176.0699,1185.4399,1176.0699,1182.2000,211717400
^VN30,20210118,1187.7900,1188.1200,1171.9600,1173.3400,199288900
^VN30,20210119,1171.4600,1171.4600,1098.9600,1107.3199,324705300
^VN30,20210120,1111.7800,1121.9700,1073.1300,1116.2100,262600200
^VN30,20210121,1121.5200,1152.9000,1114.2600,1151.3000,204600400
^VN30,20210122,1152.4301,1164.4500,1148.0200,1156.5800,210394400
^VN30,20210125,1156.3700,1164.0400,1149.4500,1154.2900,198478400
^VN30,20210126,1154.6600,1154.6600,1107.5400,1125.0900,236714100
^VN30,20210127,1116.4700,1125.1700,1074.1801,1083.6300,241013700
^VN30,20210128,1058.7400,1058.7400,1008.5300,1010.7500,282129400
^VN30,20210129,996.4100,1068.9301,983.8600,1048.3101,242653600
^VN30,20210201,1052.4301,1068.7900,1029.4399,1029.8600,175342500
^VN30,20210202,1030.5200,1079.8300,1025.1801,1079.7000,162837100
^VN30,20210203,1079.7000,1122.0400,1079.7000,1117.9800,204897000
^VN30,20210204,1117.5800,1126.2400,1104.1899,1117.7400,155634900
^VN30,20210205,1117.9200,1135.5000,1117.9200,1135.5000,139783900
^VN30,20210208,1135.5900,1136.3800,1078.2000,1092.5900,228472200
^VN30,20210209,1100.4100,1129.4900,1089.9301,1129.4900,173192200
^VN30,20210217,1142.7700,1174.9100,1142.7700,1174.9100,174115900
^VN30,20210218,1174.4000,1187.9399,1162.6700,1187.9399,183246200
^VN30,20210219,1172.1899,1188.3400,1168.4800,1180.5900,166179400
^VN30,20210222,1179.4200,1190.3101,1172.7100,1180.5500,175256400
^VN30,20210223,1180.3800,1191.4301,1175.2700,1182.4700,195049200
^VN30,20210224,1182.7600,1191.9800,1161.1300,1167.1801,178724400
^VN30,20210225,1168.2200,1174.7800,1158.2000,1169.8199,158378900
^VN30,20210226,1166.4900,1175.0601,1153.5300,1173.6000,178992100
^VN30,20210301,1173.7200,1192.8199,1173.7200,1191.8300,191028700
^VN30,20210302,1191.8300,1203.8400,1188.0100,1194.7100,169421200
^VN30,20210303,1194.7800,1198.2300,1189.1700,1195.6000,154440900
^VN30,20210304,1199.9301,1200.3000,1164.7600,1174.2900,183128200
^VN30,20210305,1174.2300,1174.8000,1157.4500,1173.8300,205207500
^VN30,20210308,1179.1801,1186.2900,1165.1400,1170.0000,164933700
^VN30,20210309,1166.4000,1168.5800,1150.1801,1163.0000,159976000
^VN30,20210310,1163.0000,1173.5800,1154.2900,1172.2600,156010800
^VN30,20210311,1180.6500,1190.3400,1180.6500,1188.7100,167311800
^VN30,20210312,1192.4200,1193.7100,1184.6400,1187.8101,147251900
^VN30,20210315,1187.8101,1194.2900,1184.3199,1190.8600,149674500
^VN30,20210316,1190.8600,1192.1500,1177.0500,1187.8400,163858900
^VN30,20210317,1187.8400,1193.4500,1183.8300,1193.4500,193596700
^VN30,20210318,1193.7100,1211.5400,1193.4500,1211.5400,155167300
^VN30,20210319,1211.5400,1211.5400,1201.1700,1203.3600,171417400
^VN30,20210322,1203.3600,1207.2800,1194.7900,1198.5400,161297800
^VN30,20210323,1198.5400,1198.5400,1182.2200,1186.9800,155689000
^VN30,20210324,1186.9800,1186.9800,1157.6899,1165.6100,190246400
^VN30,20210325,1165.6100,1175.8600,1159.2500,1164.6400,165895200
^VN30,20210326,1164.6400,1170.7500,1143.0800,1167.1899,172710300
^VN30,20210329,1167.1899,1182.0601,1167.1899,1180.0699,145667400
^VN30,20210330,1180.0699,1192.9000,1175.9000,1190.8600,217511900
^VN30,20210331,1190.8600,1203.1801,1189.4700,1196.2400,171904000
^VN30,20210401,1196.2400,1227.5601,1196.2400,1226.1600,222239500
^VN30,20210402,1226.1600,1243.6700,1226.1600,1238.0300,199249300
^VN30,20210405,1238.0300,1256.1200,1238.0300,1249.9000,219162300
^VN30,20210406,1249.9000,1260.3500,1245.1600,1255.3600,222982600
^VN30,20210407,1255.3600,1257.7700,1248.1500,1257.7700,213314200
^VN30,20210408,1257.7700,1263.0300,1249.4500,1251.8101,161341700
^VN30,20210409,1251.8101,1256.0601,1245.2600,1253.2600,173791500
^VN30,20210412,1253.2600,1279.5200,1253.2600,1278.1899,267960600
^VN30,20210413,1278.1899,1298.7800,1276.7400,1277.3500,255773400
^VN30,20210414,1277.3500,1290.7700,1263.8900,1290.7700,207521100
^VN30,20210415,1290.7700,1300.8400,1283.9800,1284.2000,236678100
^VN30,20210416,1284.2000,1291.3700,1262.5200,1276.8700,247667200
^VN30,20210419,1276.8700,1306.2200,1271.5200,1306.2200,210596900
^VN30,20210420,1306.2200,1331.5601,1303.6801,1312.6801,244920500
^VN30,20210422,1312.6801,1317.5000,1271.5300,1271.5300,232535000
^VN30,20210423,1271.5300,1301.3900,1262.8900,1301.3900,245629900
^VN30,20210426,1301.3900,1305.7300,1269.7800,1275.0400,216946500
^VN30,20210427,1275.0400,1283.9500,1264.5699,1283.8101,171780800
^VN30,20210428,1283.8101,1296.4800,1280.5400,1294.0601,206895500
^VN30,20210429,1294.0601,1312.6200,1294.0601,1312.2800,242336900
^VN30,20210504,1312.2800,1329.1801,1285.9000,1328.0300,274202700
^VN30,20210505,1328.0300,1360.7600,1328.0300,1346.8900,274663200
^VN30,20210506,1346.8900,1352.5699,1337.2800,1344.6400,226859700
^VN30,20210507,1344.6400,1347.8000,1329.5100,1340.7300,291435700
^VN30,20210510,1340.7300,1371.5100,1335.3900,1370.6600,302727000
^VN30,20210511,1370.6600,1382.0601,1359.1899,1359.1899,262049600
^VN30,20210512,1359.1899,1380.2300,1350.8000,1380.1700,264230000
^VN30,20210513,1380.1700,1385.7200,1370.1801,1370.1801,271897300
^VN30,20210514,1370.1801,1386.0900,1370.1400,1380.0200,251133900
^VN30,20210517,1380.0200,1391.8900,1371.2200,1371.3600,254610700
^VN30,20210518,1371.3600,1381.3600,1367.8500,1378.5900,252829000
^VN30,20210519,1378.5900,1402.4500,1378.4301,1401.7100,279667100
^VN30,20210520,1401.7100,1424.9200,1396.2300,1424.9200,270201500
^VN30,20210521,1424.9200,1433.0100,1412.7800,1425.0400,267790400
^VN30,20210524,1425.0400,1433.5900,1421.1700,1430.4800,256209400
^VN30,20210525,1430.4800,1445.6000,1427.5601,1444.0100,209778800
^VN30,20210526,1444.0100,1456.5500,1440.6000,1455.1100,233969200
^VN30,20210527,1455.1100,1457.4600,1433.7600,1437.3800,264785900
^VN30,20210528,1437.3800,1460.6801,1433.5500,1458.7800,300175000
^VN30,20210531,1458.7800,1475.0900,1449.6600,1474.7800,293022200
^VN30,20210601,1474.7800,1496.5500,1473.2800,1482.9200,255910200
^VN30,20210602,1482.9200,1488.9301,1469.4900,1478.8500,277182000
^VN30,20210603,1478.8500,1506.2700,1478.8500,1504.3700,318348000
^VN30,20210604,1504.3700,1509.3800,1496.3600,1508.3500,336486800
^VN30,20210607,1508.3500,1508.6500,1472.1000,1484.1000,309807000
^VN30,20210608,1484.1000,1493.3600,1436.7200,1438.9700,328466400
^VN30,20210609,1438.9700,1465.9301,1426.0400,1457.7600,279949900
^VN30,20210610,1457.7600,1464.4000,1443.7400,1451.1801,253444200
^VN30,20210611,1451.1801,1489.9500,1448.4600,1487.6100,264960500
^VN30,20210614,1487.6100,1504.3199,1483.8199,1495.5100,249571500
^VN30,20210615,1495.5100,1498.7500,1481.0300,1487.0400,239018700
^VN30,20210616,1487.0400,1487.6801,1462.9900,1465.5800,241627222
^VN30,20210617,1465.5800,1468.8700,1452.5300,1461.9100,211574000
^VN30,20210618,1461.9100,1484.8900,1461.9100,1481.3000,198662900
^VN30,20210621,1481.3000,1486.1200,1473.1100,1478.2900,205148100
^VN30,20210622,1478.2900,1498.1200,1478.2900,1489.2400,211641600
^VN30,20210623,1489.2400,1502.7900,1485.1300,1489.5300,197836400
^VN30,20210624,1489.5300,1497.9200,1482.3800,1486.9600,175257700
^VN30,20210625,1486.9600,1500.9399,1480.6400,1500.3000,180213400
^VN30,20210628,1500.3000,1523.5800,1500.3000,1521.4100,215306300
^VN30,20210629,1521.4100,1536.9600,1521.4100,1529.9700,203545700
^VN30,20210630,1529.9700,1540.9000,1528.1000,1529.0000,192676300
^VN30,20210701,1529.0900,1545.1400,1525.2400,1545.1400,253521100
^VN30,20210702,1545.1400,1558.4500,1545.1400,1554.5900,242776200
^VN30,20210705,1559.9399,1560.4399,1533.1801,1557.4100,309397900
^VN30,20210706,1557.9200,1565.2900,1488.4200,1488.4200,298837000
^VN30,20210707,1501.4399,1538.7700,1472.8101,1538.7700,306583400
^VN30,20210708,1530.4000,1536.5100,1509.9000,1521.2100,218880200
^VN30,20210709,1510.0000,1526.3500,1480.6000,1494.4301,287668400
^VN30,20210712,1488.2900,1495.9200,1406.1400,1443.1000,412553600
^VN30,20210713,1454.5601,1457.0500,1419.0900,1440.8700,174503600
^VN30,20210714,1442.2000,1446.1300,1395.1600,1410.3000,215228900
^VN30,20210715,1402.3600,1441.5699,1402.3600,1430.2900,189776500
^VN30,20210716,1439.9600,1446.3600,1433.1600,1438.0500,152452100
^VN30,20210719,1403.9600,1412.7000,1367.6100,1374.1500,268708600
^VN30,20210720,1379.4100,1411.0200,1357.3101,1411.0200,221511500
^VN30,20210721,1415.7100,1422.8000,1402.4200,1406.5400,149343500
^VN30,20210722,1404.4900,1432.4301,1400.2000,1428.4800,162697100
^VN30,20210723,1422.0699,1430.4301,1401.5300,1401.5300,235469400
^VN30,20210726,1397.0100,1409.9399,1384.8700,1403.9600,152848200
^VN30,20210727,1415.5000,1423.3000,1408.8000,1409.8500,190307000
^VN30,20210728,1406.2500,1415.3900,1402.6000,1407.5000,120700100
^VN30,20210729,1419.5500,1427.5500,1413.5900,1427.5500,166489800
^VN30,20210730,1430.4800,1451.4500,1428.8500,1447.2300,224343000
^VN30,20210802,1443.6000,1457.8900,1438.3500,1448.2100,198500500
^VN30,20210803,1449.9700,1469.8700,1449.3300,1469.8700,225709900
^VN30,20210804,1476.8199,1480.2800,1465.6600,1472.2000,218545200
^VN30,20210805,1469.1300,1488.7900,1465.1000,1486.4600,570804900
^VN30,20210806,1488.1100,1491.5200,1476.7900,1476.7900,211700400
^VN30,20210809,1472.7800,1499.9000,1467.3199,1497.8300,206115700
^VN30,20210810,1506.5000,1508.9200,1490.0000,1494.4100,185390800
^VN30,20210811,1497.1300,1506.8000,1487.9100,1487.9100,245343900
^VN30,20210812,1487.1000,1493.6899,1477.0601,1477.0601,184219700
^VN30,20210813,1477.7200,1484.6700,1463.4800,1484.2500,207219000
^VN30,20210816,1490.7000,1504.0300,1487.5200,1500.7700,258600300
^VN30,20210817,1508.4100,1512.2700,1488.7400,1494.1200,217175800
^VN30,20210818,1493.1200,1500.1700,1484.2600,1489.5400,192677500
^VN30,20210819,1489.7400,1505.0100,1479.6000,1505.0100,206497700
^VN30,20210820,1495.6700,1497.0300,1436.2400,1450.4500,348767300
^VN30,20210823,1443.6700,1446.7300,1412.0000,1412.0000,250637200
^VN30,20210824,1415.7100,1423.4600,1406.9399,1418.2600,203685300
^VN30,20210825,1420.7400,1430.5800,1411.0699,1428.5100,153263700
^VN30,20210826,1432.3700,1433.6700,1408.0800,1412.4500,152194200
^VN30,20210827,1403.9900,1418.5699,1391.8800,1418.5699,202511100
^VN30,20210830,1427.4800,1434.2500,1420.7700,1431.0500,154142100
^VN30,20210831,1435.5200,1437.3800,1425.7100,1428.6600,152484200
^VN30,20210901,1425.3500,1434.3500,1423.0800,1426.9399,176638100
^VN30,20210906,1433.7100,1441.9200,1426.9399,1441.5400,208734600
^VN30,20210907,1446.0000,1454.8199,1441.6899,1444.1000,205271300
^VN30,20210908,1447.4301,1447.8500,1431.3800,1433.7100,152206200
^VN30,20210909,1432.8400,1449.1600,1431.5500,1447.2800,166188800
^VN30,20210910,1451.7800,1453.8101,1447.4399,1448.3300,139146600
^VN30,20210913,1450.0000,1454.7200,1444.7100,1444.9900,162870500
^VN30,20210914,1444.9900,1448.7100,1436.9800,1438.1600,148168200
^VN30,20210915,1433.9000,1447.6400,1432.7600,1444.8500,130108600
^VN30,20210916,1452.9000,1454.2300,1442.7700,1448.9800,134634300
^VN30,20210917,1452.3101,1459.9399,1451.3800,1455.5900,188921000
^VN30,20210920,1468.1100,1474.6600,1454.9500,1458.6600,180834700
^VN30,20210921,1444.7500,1455.7100,1433.7700,1446.2200,167219900
^VN30,20210922,1339.8400,1350.7100,1336.6300,1350.6801,706204600
^VN30,20210923,1456.4600,1466.0000,1453.0200,1458.2300,138284900
^VN30,20210924,1460.6300,1464.1200,1456.8900,1459.9399,141119100
^VN30,20210927,1462.8600,1464.5000,1439.2000,1439.2000,148690000
^VN30,20210928,1433.7000,1454.7900,1430.8900,1451.1200,141163200
^VN30,20210929,1450.7300,1453.6600,1440.5500,1450.5200,169808300
^VN30,20210930,1452.7600,1461.9399,1452.5500,1453.7600,118787000
^VN30,20211001,1450.9000,1453.2400,1438.5200,1441.8300,188812300
^VN30,20211004,1442.8700,1446.7800,1434.7200,1443.6100,220195000
^VN30,20211005,1446.7700,1456.3700,1444.4900,1456.2100,152940400
^VN30,20211006,1359.6300,1362.8199,1354.6300,1362.8199,575444400
^VN30,20211007,1467.9500,1469.0200,1460.8700,1462.7400,142851700
^VN30,20211008,1466.7800,1476.5400,1463.0699,1476.5400,137767900
^VN30,20211011,1481.2900,1511.2100,1480.3101,1510.2700,211043700
^VN30,20211012,1514.7800,1517.2100,1504.2400,1509.5699,162655700
^VN30,20211013,1512.7300,1519.1100,1502.1899,1505.5500,137277800
^VN30,20211014,1504.8500,1511.1400,1498.2100,1503.3800,159952700
^VN30,20211015,1508.3700,1512.6100,1499.7000,1504.8400,151731800
^VN30,20211018,1508.8800,1517.7000,1505.3900,1510.4900,167733700
^VN30,20211019,1512.1000,1513.8300,1503.8900,1507.1899,142509300
^VN30,20211020,1510.3800,1516.7400,1486.2600,1505.0300,182022000
^VN30,20211021,1509.0500,1510.2000,1489.2600,1489.2600,166371200
^VN30,20211022,1494.8900,1498.2500,1486.5699,1488.7100,127282900
^VN30,20211025,1492.3500,1492.3500,1476.9700,1476.9700,202649000
^VN30,20211026,1474.3600,1483.6500,1467.0200,1482.6200,143685900
^VN30,20211027,1487.4500,1516.4600,1485.1200,1516.4600,201353000
^VN30,20211028,1522.1100,1530.7700,1513.1200,1529.2600,190779100
^VN30,20211029,1529.4200,1533.8600,1525.7300,1532.3500,197579000
^VN30,20211101,1534.1700,1534.8800,1513.9800,1516.7500,252416300
^VN30,20211102,1514.9100,1522.9000,1514.7500,1521.3500,186412200
^VN30,20211103,1526.3800,1537.5900,1521.9399,1530.6500,324556200
^VN30,20211104,1531.9200,1535.9000,1524.5400,1528.2100,173097200
^VN30,20211105,1531.3500,1536.4700,1523.1600,1531.7600,156544900
